SectorID,ItemID,Sector name,Lettername,Item name,Loot tier,Total drops recorded,High surv drop chance,High surv tier proc chance,High surv drop chance (within tier),Overall drop chance (within tier),Poor min,Poor avg,Poor max,Normal min,Normal avg,Normal max,Optimal min,Optimal avg,Optimal max,Poor drops recorded,Normal drops recorded,Optimal drops recorded
11,5707,The Cobalt Shoals,K,Craftsman's Cunning Materia IV,T2,3914,7.88%,39.67%,19.87%,18.14%,2,3.3620352250489236,5,7,8.337874659400544,10,12,13.298411122144985,15,1533,367,2014
11,12585,The Cobalt Shoals,K,Dark Chestnut Branch,T2,4135,7.79%,39.67%,19.64%,19.16%,20,22.469424460431654,25,30,32.34920634920635,35,40,42.32455720440402,45,1668,378,2089
11,12928,The Cobalt Shoals,K,Empty Crystal,T2,4523,8.05%,39.67%,20.30%,20.96%,5,7.430531732418525,10,10,12.26388888888889,15,15,17.410333048676346,20,1749,432,2342
11,21921,The Cobalt Shoals,K,Aurelia Polyp,T3,3972,12.75%,25.15%,50.70%,50.70%,1,1,1,1,1,1,1,1,1,1959,190,1823
11,10099,The Cobalt Shoals,K,Unaspected Crystal,T3,3862,12.40%,25.15%,49.30%,49.30%,1,2.8399592252803263,5,5,7.449664429530201,10,10,12.323814962878355,15,1962,149,1751
12,12924,The Mystic Basin,L,Balsa Wood Scrap,T1,5030,4.55%,51.31%,8.87%,3.46%,1,2.9276094276094278,5,5,7.657603222557905,10,10,12.589387755102042,15,594,1986,2450
12,12226,The Mystic Basin,L,Deep-red Cluster,T1,18935,8.32%,51.31%,16.21%,13.01%,1,1,1,2,3.798652251184834,5,5,7.583333333333333,10,1519,13504,3912
12,17,The Mystic Basin,L,Earth Cluster,T1,24191,4.72%,51.31%,9.20%,16.62%,10,12.131073446327683,15,12,14.007251967289,17,15,17.53525856279382,20,1770,19443,2978
12,5,The Mystic Basin,L,Earth Shard,T1,4676,5.63%,51.31%,10.97%,3.21%,50,55.14150943396226,60,55,60.54817987152034,65,60,65.21712769988632,70,636,1401,2639
12,7588,The Mystic Basin,L,Ferberite,T1,4924,6.32%,51.31%,12.31%,3.38%,20,22.18025078369906,25,30,32.56983240223464,35,40,42.32130343377715,45,638,1432,2854
12,12223,The Mystic Basin,L,Raw Celestine,T1,30729,6.62%,51.31%,12.90%,21.11%,20,25.623840445269018,30,30,35.5394432026011,40,50,55.460433467741936,60,2156,24605,3968
12,5671,The Mystic Basin,L,Savage Aim Materia III,T1,30909,7.30%,51.31%,14.22%,21.24%,5,7.4650850492390335,10,10,12.617439824054086,15,15,17.36826783114993,20,2234,24553,4122
12,5676,The Mystic Basin,L,Savage Might Materia III,T1,26142,7.85%,51.31%,15.30%,17.96%,5,7.637894736842105,10,10,12.64243751866972,15,15,17.496150144369587,20,1900,20086,4156
12,12925,The Mystic Basin,L,Balsa Wood Lumber,T2,3011,5.80%,31.40%,18.47%,19.14%,1,3.189493433395872,5,5,7.74375,10,10,12.654012079378775,15,533,160,2318
12,12928,The Mystic Basin,L,Empty Crystal,T2,2842,5.75%,31.40%,18.30%,18.06%,5,6.7846481876332625,10,10,11.900990099009901,15,15,16.889964788732396,20,469,101,2272
12,5120,The Mystic Basin,L,Platinum Ore,T2,3588,7.43%,31.40%,23.65%,22.80%,20,22.36006289308176,25,30,32.18709677419355,35,40,42.39292098677154,45,636,155,2797
12,5672,The Mystic Basin,L,Savage Aim Materia IV,T2,3470,6.57%,31.40%,20.92%,22.05%,2,3.4272,5,7,8.484276729559749,10,12,13.406180193596425,15,625,159,2686
12,5677,The Mystic Basin,L,Savage Might Materia IV,T2,2824,5.86%,31.40%,18.66%,17.95%,2,3.5324165029469548,5,7,8.245098039215685,10,12,13.615906009941256,15,509,102,2213
12,12921,The Mystic Basin,L,Black Clay,T3,3427,8.14%,17.28%,47.13%,47.13%,5,7.547445255474453,10,10,12.571428571428571,15,15,17.547763864042935,20,548,84,2795
12,23337,The Mystic Basin,L,Faded Copy of Ambient Abyss,T3,3845,9.14%,17.28%,52.87%,52.87%,1,1,1,1,1,1,1,1,1,645,108,3092
13,12924,Deep-sea site 4,M,Balsa Wood Scrap,T1,273305,5.78%,42.56%,13.57%,13.36%,1,3.391317188422918,5,5,7.876649746192894,10,10,13.033915697017731,15,10158,1970,261177
13,12586,Deep-sea site 4,M,Birch Branch,T1,219132,4.57%,42.56%,10.74%,10.71%,20,23.032031411448646,25,30,32.99672667757774,35,40,42.94167738330901,45,9678,1833,207621
13,12228,Deep-sea site 4,M,Deep-green Cluster,T1,203821,4.33%,42.56%,10.17%,9.96%,1,1,1,2,3.637446808510638,5,5,7.553890358014646,10,6006,1175,196640
13,15,Deep-sea site 4,M,Ice Cluster,T1,228279,4.80%,42.56%,11.28%,11.16%,10,11.986017897091722,15,12,14.13911620294599,17,15,17.852822450874918,20,8940,1833,217506
13,3,Deep-sea site 4,M,Ice Shard,T1,187518,3.83%,42.56%,9.01%,9.17%,50,56.097499270215046,60,55,61.16556655665566,65,60,66.16190009291826,70,10277,1818,175423
13,5631,Deep-sea site 4,M,Piety Materia III,T1,308366,6.48%,42.56%,15.23%,15.07%,5,7.331649308254313,10,10,12.508729192042225,15,15,17.812358166374896,20,12866,2463,293037
13,5721,Deep-sea site 4,M,Quicktongue Materia III,T1,178038,3.61%,42.56%,8.49%,8.70%,5,7.158072330853089,10,10,12.23076923076923,15,15,16.938797973716696,20,11558,2041,164439
13,12223,Deep-sea site 4,M,Raw Celestine,T1,213565,4.32%,42.56%,10.16%,10.44%,20,25.519570614867824,30,30,35.600931677018636,40,50,55.495101244329554,60,13694,2576,197295
13,12224,Deep-sea site 4,M,Vivianite,T1,233848,4.83%,42.56%,11.35%,11.43%,20,24.261783439490447,30,30,34.36907953529938,40,50,55.44413147683177,60,12560,2238,219050
13,12925,Deep-sea site 4,M,Balsa Wood Lumber,T2,392634,8.65%,39.66%,21.82%,21.83%,1,2.8774900398406373,5,5,7.240909090909091,10,10,12.254269993602048,15,1004,880,390750
13,12585,Deep-sea site 4,M,Dark Chestnut Branch,T2,326404,7.19%,39.66%,18.12%,18.15%,20,22.272933182332956,25,30,32.122126436781606,35,40,42.139696759793736,45,883,696,324825
13,12928,Deep-sea site 4,M,Empty Crystal,T2,328049,7.22%,39.66%,18.20%,18.24%,5,7.435675675675676,10,10,12.07052186177715,15,15,16.91177182421151,20,925,709,326415
13,5632,Deep-sea site 4,M,Piety Materia IV,T2,424672,9.39%,39.66%,23.68%,23.62%,2,3.5098039215686274,5,7,8.573008849557523,10,12,13.61207520397304,15,918,904,422850
13,5722,Deep-sea site 4,M,Quicktongue Materia IV,T2,326437,7.21%,39.66%,18.18%,18.15%,2,3.398701298701299,5,7,8.459167950693374,10,12,13.465531139813795,15,770,649,325018
13,22506,Deep-sea site 4,M,Extravagant Salvaged Earring,T3,441807,9.83%,17.78%,55.31%,55.31%,1,1,1,2,2,2,4,4.585382639328959,5,710,826,440271
13,10099,Deep-sea site 4,M,Unaspected Crystal,T3,356931,7.95%,17.78%,44.69%,44.69%,1,2.7333333333333334,5,5,7.0669856459330145,10,10,12.122062639330483,15,585,627,355719
14,12924,The Central Rimilala Trench,N,Balsa Wood Scrap,T1,8602,3.76%,51.78%,7.27%,2.41%,1,3.0264913283781207,5,5,7.467432950191571,10,10,12.532650900105894,15,5247,522,2833
14,12230,The Central Rimilala Trench,N,Deep-blue Cluster,T1,46603,8.55%,51.78%,16.51%,13.05%,1,1,1,2,3.783509108341323,5,5,7.60655737704918,10,20619,20860,5124
14,17,The Central Rimilala Trench,N,Earth Cluster,T1,62329,4.96%,51.78%,9.57%,17.45%,10,12.071863494760692,15,12,13.967672126781196,17,15,17.517923362175527,20,28248,30036,4045
14,5,The Central Rimilala Trench,N,Earth Shard,T1,8052,6.09%,51.78%,11.76%,2.25%,50,55.7168518080832,60,55,60.64588528678304,65,60,65.4093567251462,70,4231,401,3420
14,7588,The Central Rimilala Trench,N,Ferberite,T1,8163,6.70%,51.78%,12.93%,2.29%,20,22.415744466800806,25,30,32.35585585585586,35,40,42.24979962596847,45,3976,444,3743
14,5716,The Central Rimilala Trench,N,Quickarm Materia III,T1,65232,7.70%,51.78%,14.86%,18.26%,5,7.567534246575343,10,10,12.699037620297462,15,15,17.51150647843744,20,29200,30861,5171
14,12223,The Central Rimilala Trench,N,Raw Celestine,T1,78813,7.28%,51.78%,14.06%,22.06%,20,25.39181532592842,30,30,35.626212437561115,40,50,55.33302028549962,60,35652,37837,5324
14,5676,The Central Rimilala Trench,N,Savage Might Materia III,T1,79444,6.75%,51.78%,13.03%,22.24%,5,7.6482878699941965,10,10,12.618769138095477,15,15,17.506612213146635,20,34460,39842,5142
14,12925,The Central Rimilala Trench,N,Balsa Wood Lumber,T2,3452,5.84%,31.12%,18.76%,18.27%,1,2.511111111111111,5,5,7.036144578313253,10,10,12.019350127783863,15,630,83,2739
14,5118,The Central Rimilala Trench,N,Gold Ore,T2,4065,6.92%,31.12%,22.22%,21.52%,20,22.434782608695652,25,30,32.27642276422764,35,40,42.45945102932002,45,736,123,3206
14,5120,The Central Rimilala Trench,N,Platinum Ore,T2,3915,6.26%,31.12%,20.13%,20.72%,20,22.973072215422278,25,30,32.9264705882353,35,40,42.75523295070898,45,817,136,2962
14,5717,The Central Rimilala Trench,N,Quickarm Materia IV,T2,3532,6.08%,31.12%,19.53%,18.70%,2,3.3365079365079366,5,7,8.370786516853933,10,12,13.584784927124067,15,630,89,2813
14,5677,The Central Rimilala Trench,N,Savage Might Materia IV,T2,3927,6.03%,31.12%,19.36%,20.79%,2,3.528347406513872,5,7,8.423076923076923,10,12,13.380727762803234,15,829,130,2968
14,22441,The Central Rimilala Trench,N,Crimson Coral,T3,4539,9.22%,17.10%,53.91%,53.91%,1,1,1,2,2,2,3,3,3,653,99,3787
14,12657,The Central Rimilala Trench,N,Magnanimous Mogcrown,T3,3880,7.88%,17.10%,46.09%,46.09%,1,1,1,2,2,2,3,3,3,508,74,3298
15,5188,The Wreckage of Discovery I,O,Diamond,T1,1378415,7.49%,51.38%,14.58%,14.62%,15,16.938364282892138,20,20,22.313315134971187,25,25,27.369543539528593,30,17717,9891,1350807
15,5189,The Wreckage of Discovery I,O,Emerald,T1,1583203,8.56%,51.38%,16.67%,16.80%,15,17.709458994981784,20,20,22.637790180376932,25,25,27.67176499890384,30,29094,12363,1541746
15,5187,The Wreckage of Discovery I,O,Ruby,T1,1924136,10.49%,51.38%,20.42%,20.41%,15,17.519012067019705,20,20,22.30020314498533,25,25,27.051708146012807,30,23038,13291,1887807
15,5192,The Wreckage of Discovery I,O,Sapphire,T1,1486178,8.14%,51.38%,15.83%,15.77%,15,17.399868247694336,20,20,22.922698524244552,25,25,27.999043015890436,30,9108,9961,1467109
15,12544,The Wreckage of Discovery I,O,Star Ruby,T1,1802341,9.85%,51.38%,19.18%,19.12%,15,17.834140316205534,20,20,22.59087224383917,25,25,27.565747994790268,30,20240,12336,1769765
15,12545,The Wreckage of Discovery I,O,Star Sapphire,T1,1251172,6.84%,51.38%,13.32%,13.27%,15,17.29315553703511,20,20,22.459199615430837,25,25,27.64644938747312,30,9599,8321,1233252
15,23222,The Wreckage of Discovery I,O,Marine Wax Ester,T2,849780,4.71%,31.90%,14.77%,14.80%,1,1,1,2,2,2,3,3,3,881,4298,844601
15,9360,The Wreckage of Discovery I,O,Platinum Ingot,T2,1193766,6.64%,31.90%,20.82%,20.79%,10,12.178155774395703,15,15,17.078929306794784,20,20,22.00465276566559,25,1117,5828,1186821
15,22501,The Wreckage of Discovery I,O,Salvaged Bracelet,T2,1079793,6.00%,31.90%,18.80%,18.80%,1,1,1,2,2,2,4,4.571677160505903,5,1081,5225,1073487
15,22502,The Wreckage of Discovery I,O,Salvaged Earring,T2,772423,4.29%,31.90%,13.43%,13.45%,1,1,1,2,2,2,4,4.698782281142095,5,829,3847,767747
15,22503,The Wreckage of Discovery I,O,Salvaged Necklace,T2,1037174,5.77%,31.90%,18.10%,18.06%,1,1,1,2,2,2,4,4.445520207813565,5,952,4913,1031309
15,22500,The Wreckage of Discovery I,O,Salvaged Ring,T2,809881,4.49%,31.90%,14.08%,14.10%,1,1,1,2,2,2,4,4.760507245026382,5,848,4136,804897
15,22505,The Wreckage of Discovery I,O,Extravagant Salvaged Bracelet,T3,576146,3.22%,16.71%,19.26%,19.26%,1,1,1,2,2,2,4,4.533876166360988,5,498,2605,573043
15,22506,The Wreckage of Discovery I,O,Extravagant Salvaged Earring,T3,1189480,6.65%,16.71%,39.77%,39.77%,1,1,1,2,2,2,4,4.645597875512612,5,997,5327,1183156
15,22507,The Wreckage of Discovery I,O,Extravagant Salvaged Necklace,T3,612641,3.42%,16.71%,20.48%,20.48%,1,1,1,2,2,2,4,4.68731199876594,5,507,2763,609371
15,22504,The Wreckage of Discovery I,O,Extravagant Salvaged Ring,T3,612655,3.42%,16.71%,20.48%,20.48%,1,1,1,2,2,2,4,4.438653920622731,5,490,2721,609444
16,12925,Komura,P,Balsa Wood Lumber,T1,50697,8.49%,51.96%,16.33%,11.06%,1,2.6210884694337357,5,5,7.3651679247347115,10,10,12.19755666291593,15,19973,18282,12442
16,5682,Komura,P,Battledance Materia IV,T1,81013,7.99%,51.96%,15.38%,17.67%,5,7.720256627983772,10,10,12.631672832980973,15,15,17.75538429054054,20,31797,30272,18944
16,12579,Komura,P,Birch Log,T1,107169,8.50%,51.96%,16.35%,23.38%,20,22.78699163190124,25,30,32.90390553646762,35,40,42.638060810141624,45,40989,45986,20194
16,12228,Komura,P,Deep-green Cluster,T1,99176,7.51%,51.96%,14.46%,21.64%,1,1,1,2,3.394211760378833,5,5,7.392134897706503,10,38713,43502,16961
16,5667,Komura,P,Heavens' Eye Materia IV,T1,61380,10.67%,51.96%,20.53%,13.39%,5,7.327470791235291,10,10,12.281098696461825,15,15,17.728310934443815,20,24051,21480,15849
16,12220,Komura,P,Red Moko Grass,T1,58931,8.81%,51.96%,16.95%,12.86%,20,26.15560873997252,30,30,36.52591072344792,40,50,55.21708733262235,60,22563,19490,16878
16,12221,Komura,P,Cassia Log,T2,8496,6.60%,30.74%,21.47%,24.67%,20,25.672849915682967,30,30,35.60454545454545,40,50,55.612235144177156,60,1779,440,6277
16,12222,Komura,P,Chemically Treated Chimera Hide,T2,5868,5.88%,30.74%,19.12%,17.04%,20,24.488663017982798,30,30,34.551236749116605,40,50,54.47840222944728,60,1279,283,4306
16,12578,Komura,P,Dark Chestnut Log,T2,7450,6.48%,30.74%,21.06%,21.63%,20,23.107926829268294,25,30,32.894329896907216,35,40,42.98469199557359,45,1640,388,5422
16,12928,Komura,P,Empty Crystal,T2,5773,5.55%,30.74%,18.05%,16.76%,5,7.059504132231405,10,10,11.955271565495208,15,15,16.901882352941175,20,1210,313,4250
16,12926,Komura,P,Synthetic Fiber,T2,6850,6.24%,30.74%,20.29%,19.89%,1,2.973505434782609,5,5,7.651296829971182,10,10,12.572649572649572,15,1472,347,5031
16,12657,Komura,P,Magnanimous Mogcrown,T3,3403,7.38%,17.30%,42.65%,42.65%,1,1,1,2,2,2,3,3,3,928,183,2292
16,12922,Komura,P,Synthetic Resin,T3,4575,9.92%,17.30%,57.35%,57.35%,5,7.203686635944701,10,10,11.981981981981981,15,15,17.21970624235006,20,1085,222,3268
17,12925,Kanayama,Q,Balsa Wood Lumber,T1,47127,4.69%,37.56%,12.49%,18.08%,1,2.842738298085597,5,5,7.352897723457121,10,10,12.42224393421267,15,19954,14891,12282
17,12226,Kanayama,Q,Deep-red Cluster,T1,38392,6.54%,37.56%,17.42%,14.73%,1,1,1,2,3.5622612018061828,5,5,7.450966227198844,10,15802,11516,11074
17,5717,Kanayama,Q,Quickarm Materia IV,T1,55011,6.84%,37.56%,18.21%,21.10%,5,7.786137848057752,10,10,12.816616188609775,15,15,17.708724832214767,20,23272,16839,14900
17,12223,Kanayama,Q,Raw Celestine,T1,37880,5.74%,37.56%,15.27%,14.53%,20,24.941571205856437,30,30,34.84734211721945,40,50,55.17290876093054,60,14753,11005,12122
17,5677,Kanayama,Q,Savage Might Materia IV,T1,38294,7.79%,37.56%,20.74%,14.69%,5,7.487181159893013,10,10,12.540533518101507,15,15,17.722742797092565,20,15329,11546,11419
17,12224,Kanayama,Q,Vivianite,T1,44017,5.96%,37.56%,15.87%,16.88%,20,25.308206361935312,30,30,35.292922214435876,40,50,55.12280383988408,60,18705,14270,11042
17,12533,Kanayama,Q,Aurum Regis Sand,T2,6503,4.97%,38.97%,12.74%,16.84%,20,21.91518987341772,25,30,31.934343434343436,35,40,41.99111111111111,45,1580,198,4725
17,12539,Kanayama,Q,Cloud Mica,T2,5702,5.43%,38.97%,13.92%,14.76%,20,22.148823082763858,25,30,32.36746987951807,35,40,42.247926048826734,45,1317,166,4219
17,12928,Kanayama,Q,Empty Crystal,T2,5296,6.32%,38.97%,16.23%,13.71%,5,7.468052347959969,10,10,12.125,15,15,17.404344412457473,20,1299,176,3821
17,12532,Kanayama,Q,Hardsilver Sand,T2,5514,6.24%,38.97%,16.01%,14.28%,20,22.737909516380654,25,30,32.71111111111111,35,40,42.77369200394867,45,1282,180,4052
17,12551,Kanayama,Q,Raw Larimar,T2,5555,6.81%,38.97%,17.49%,14.38%,20,22.71750181554103,25,30,33.016216216216215,35,40,42.7778612572001,45,1377,185,3993
17,12926,Kanayama,Q,Synthetic Fiber,T2,4265,3.47%,38.97%,8.89%,11.04%,1,3.567245119305857,5,5,7.9296875,10,10,13.027371695178848,15,922,128,3215
17,12537,Kanayama,Q,Titanium Ore,T2,5785,5.74%,38.97%,14.72%,14.98%,20,22.40085592011412,25,30,32.615,35,40,42.45469758546498,45,1402,200,4183
17,23875,Kanayama,Q,Crystal Boule,T3,4613,12.54%,23.46%,53.43%,53.43%,1,1,1,2,2,2,3,3,3,1086,184,3343
17,12922,Kanayama,Q,Synthetic Resin,T3,4020,10.93%,23.46%,46.57%,46.57%,5,7.530541012216405,10,10,12.644295302013424,15,15,17.47633027522936,20,1146,149,2725
18,5069,Concealed bay,R,Gold Ingot,T1,3183507,29.31%,52.86%,55.44%,55.42%,10,12.585225803114168,15,15,17.407974417270466,20,20,22.384174850572467,25,19331,94126,3070050
18,9360,Concealed bay,R,Platinum Ingot,T1,2560804,23.55%,52.86%,44.56%,44.58%,10,12.340150786012192,15,15,17.49855996570709,20,20,22.498453117514963,25,12468,74651,2473685
18,15976,Concealed bay,R,Combed Wool Rug,T2,391388,3.64%,30.00%,12.14%,12.17%,1,1,1,2,2,2,3,3,3,1084,10355,379949
18,9733,Concealed bay,R,Dead Man's Chest,T2,456598,4.28%,30.00%,14.25%,14.20%,1,1,1,2,2,2,3,3,3,1196,12043,443359
18,23222,Concealed bay,R,Marine Wax Ester,T2,391173,3.65%,30.00%,12.15%,12.16%,1,1,1,2,2,2,3,3,3,1040,10385,379748
18,17019,Concealed bay,R,Plundered Treasure,T2,368811,3.43%,30.00%,11.42%,11.47%,1,1,1,2,2,2,3,3,3,1015,9800,357996
18,22501,Concealed bay,R,Salvaged Bracelet,T2,412660,3.86%,30.00%,12.87%,12.83%,1,1,1,2,2,2,4,4.555036210003045,5,1020,10922,400718
18,22502,Concealed bay,R,Salvaged Earring,T2,504713,4.72%,30.00%,15.75%,15.69%,1,1,1,2,2,2,4,4.500856870057696,5,1287,13270,490156
18,22503,Concealed bay,R,Salvaged Necklace,T2,254024,2.35%,30.00%,7.85%,7.90%,1,1,1,2,2,2,4,4.364964452041724,5,732,7005,246287
18,22500,Concealed bay,R,Salvaged Ring,T2,436563,4.07%,30.00%,13.56%,13.58%,1,1,1,2,2,2,4,4.581038355543811,5,1178,11561,423824
18,23875,Concealed bay,R,Crystal Boule,T3,568854,5.36%,17.14%,31.29%,31.29%,1,1,1,2,2,2,3,3,3,1291,14408,553155
18,22505,Concealed bay,R,Extravagant Salvaged Bracelet,T3,317697,3.00%,17.14%,17.48%,17.48%,1,1,1,2,2,2,4,4.570385929934492,5,692,8037,308968
18,22506,Concealed bay,R,Extravagant Salvaged Earring,T3,408282,3.85%,17.14%,22.46%,22.46%,1,1,1,2,2,2,4,4.387747286524837,5,959,10415,396908
18,22507,Concealed bay,R,Extravagant Salvaged Necklace,T3,226946,2.14%,17.14%,12.48%,12.48%,1,1,1,2,2,2,4,4.600271997824017,5,543,5813,220590
18,22504,Concealed bay,R,Extravagant Salvaged Ring,T3,296187,2.79%,17.14%,16.29%,16.29%,1,1,1,2,2,2,4,4.539349488467068,5,711,7518,287958
19,12925,Deep-sea site 5,S,Balsa Wood Lumber,T1,68481,8.08%,35.50%,22.75%,14.63%,1,2.8574673593142,5,5,7.620015048908954,10,10,12.653293986281703,15,50627,5316,12538
19,12230,Deep-sea site 5,S,Deep-blue Cluster,T1,113730,9.68%,35.50%,27.28%,24.30%,1,1,1,2,3.3913756146765857,5,5,7.534717430847394,10,89856,7931,15943
19,5722,Deep-sea site 5,S,Quicktongue Materia IV,T1,194118,9.49%,35.50%,26.73%,41.48%,5,7.645778530725397,10,10,12.611796643632774,15,15,17.533024392728013,20,162325,12156,19637
19,5672,Deep-sea site 5,S,Savage Aim Materia IV,T1,91645,8.25%,35.50%,23.24%,19.58%,5,6.9753229523078,10,10,12.22748139939845,15,15,17.459666253734607,20,71605,6317,13723
19,5683,Deep-sea site 5,S,Battledance Materia V,T2,4603,4.57%,40.08%,11.40%,11.81%,2,3.197788697788698,5,7,8.06842105263158,10,12,13.298265895953758,15,1628,380,2595
19,12929,Deep-sea site 5,S,Empty Cluster,T2,5609,6.16%,40.08%,15.37%,14.39%,5,7.529259451061626,10,10,12.35990888382688,15,15,17.460018524235874,20,1931,439,3239
19,5668,Deep-sea site 5,S,Heavens' Eye Materia V,T2,4639,5.23%,40.08%,13.05%,11.90%,2,3.4121365360303413,5,7,8.372093023255815,10,12,13.360674157303372,15,1582,387,2670
19,5718,Deep-sea site 5,S,Quickarm Materia V,T2,4865,5.22%,40.08%,13.02%,12.48%,2,3.517117117117117,5,7,8.523929471032746,10,12,13.434177666785587,15,1665,397,2803
19,5723,Deep-sea site 5,S,Quicktongue Materia V,T2,4262,4.01%,40.08%,10.00%,10.93%,2,3.4466154919748777,5,7,8.431472081218274,10,12,13.582751540041068,15,1433,394,2435
19,5673,Deep-sea site 5,S,Savage Aim Materia V,T2,4616,4.90%,40.08%,12.22%,11.84%,2,3.5829145728643215,5,7,8.730555555555556,10,12,13.541666666666666,15,1592,360,2664
19,5678,Deep-sea site 5,S,Savage Might Materia V,T2,5877,6.04%,40.08%,15.07%,15.08%,2,3.5500241662638956,5,7,8.506469500924215,10,12,13.506580961126415,15,2069,541,3267
19,12926,Deep-sea site 5,S,Synthetic Fiber,T2,4513,3.96%,40.08%,9.88%,11.58%,1,3.36518771331058,5,5,7.610576923076923,10,10,12.618161094224924,15,1465,416,2632
19,21921,Deep-sea site 5,S,Aurelia Polyp,T3,4172,7.55%,24.42%,30.90%,30.90%,1,1,1,1,1,1,1,1,1,1333,184,2655
19,22441,Deep-sea site 5,S,Crimson Coral,T3,3855,6.97%,24.42%,28.55%,28.55%,1,1,1,2,2,2,3,3,3,1139,200,2516
19,23337,Deep-sea site 5,S,Faded Copy of Ambient Abyss,T3,2755,4.98%,24.42%,20.41%,20.41%,1,1,1,1,1,1,1,1,1,825,138,1792
19,12922,Deep-sea site 5,S,Synthetic Resin,T3,2719,4.92%,24.42%,20.14%,20.14%,5,7.25531914893617,10,10,12.339869281045752,15,15,17.417657045840407,20,799,153,1767
20,14934,Purgatory,T,Dinosaur Fossil,T1,178155,16.90%,52.29%,32.32%,35.50%,2,3.0089779481733805,4,4,5.500578821927136,7,7,8.985118256710072,11,145022,29370,3763
20,12223,Purgatory,T,Raw Celestine,T1,148716,19.34%,52.29%,36.98%,29.64%,20,24.983433670637464,30,30,35.13140279394645,40,50,55.04729565850109,60,117105,27488,4123
20,12224,Purgatory,T,Vivianite,T1,174951,16.05%,52.29%,30.69%,34.86%,20,24.861821368499907,30,30,34.890703559979755,40,50,54.91068622315348,60,141498,29635,3818
20,5668,Purgatory,T,Heavens' Eye Materia V,T2,2365,3.88%,30.77%,12.61%,14.98%,3,3.977364591754244,5,4,5.472972972972973,7,6,7.945887445887446,10,1237,666,462
20,5633,Purgatory,T,Piety Materia V,T2,2417,5.21%,30.77%,16.94%,15.31%,3,3.8328912466843503,5,4,5.33983286908078,7,6,7.908450704225352,10,1131,718,568
20,5718,Purgatory,T,Quickarm Materia V,T2,2296,5.09%,30.77%,16.55%,14.54%,3,4.150093808630394,5,4,5.64359351988218,7,6,8.166969147005444,10,1066,679,551
20,5723,Purgatory,T,Quicktongue Materia V,T2,3463,6.61%,30.77%,21.47%,21.94%,3,4.001131221719457,5,4,5.65605749486653,7,7,8.141470180305133,10,1768,974,721
20,5673,Purgatory,T,Savage Aim Materia V,T2,3307,6.11%,30.77%,19.86%,20.95%,3,4.116192830655129,5,4,5.604771784232365,7,6,8.251034482758621,10,1618,964,725
20,5678,Purgatory,T,Savage Might Materia V,T2,1938,3.87%,30.77%,12.57%,12.28%,3,4.194594594594594,5,4,5.552102376599635,7,6,8.21030042918455,9,925,547,466
20,5713,Purgatory,T,Craftsman's Command Materia V,T3,446,1.84%,16.94%,10.86%,10.86%,3,3.8134715025906734,5,4,5.252336448598131,7,7,8,9,193,107,146
20,5703,Purgatory,T,Craftsman's Competence Materia V,T3,877,3.62%,16.94%,21.35%,21.35%,3,4.187660668380463,5,5,5.794117647058823,7,7,8.352112676056338,9,389,204,284
20,5708,Purgatory,T,Craftsman's Cunning Materia V,T3,390,1.61%,16.94%,9.50%,9.50%,3,4.253012048192771,5,5,5.505050505050505,7,7,8.312,10,166,99,125
20,5698,Purgatory,T,Gatherer's Grasp Materia V,T3,846,3.49%,16.94%,20.60%,20.60%,3,3.7034120734908136,5,4,5.245901639344262,7,7,8.01418439716312,10,381,183,282
20,5688,Purgatory,T,Gatherer's Guerdon Materia V,T3,686,2.83%,16.94%,16.70%,16.70%,3,3.778169014084507,5,4,5.154761904761905,7,6,7.538461538461538,10,284,168,234
20,5693,Purgatory,T,Gatherer's Guile Materia V,T3,862,3.55%,16.94%,20.99%,20.99%,3,4.083798882681564,5,4,5.546728971962617,7,7,8.375862068965517,10,358,214,290
21,12579,Deep-sea site 6,U,Birch Log,T1,89165,9.64%,44.23%,21.79%,23.55%,20,22.814744875367907,25,30,32.71871563668353,35,40,42.4882800608828,45,76786,9094,3285
21,12221,Deep-sea site 6,U,Cassia Log,T1,91178,8.10%,44.23%,18.31%,24.09%,20,25.237333933798695,30,30,35.19714625445898,40,50,55.16749116607774,60,79938,8410,2830
21,12578,Deep-sea site 6,U,Dark Chestnut Log,T1,73668,9.49%,44.23%,21.45%,19.46%,20,22.69335878946621,25,30,32.67626979792463,35,40,42.54499494438827,45,63377,7324,2967
21,12230,Deep-sea site 6,U,Deep-blue Cluster,T1,71372,7.34%,44.23%,16.60%,18.85%,1,1,1,2,3.5477318889641163,5,5,7.5245647969052225,10,61402,7385,2585
21,5395,Deep-sea site 6,U,Spruce Log,T1,53163,9.67%,44.23%,21.85%,14.04%,5,7.252352027767629,10,10,15.254419677171407,20,16,22.622470341939987,28,43792,6505,2866
21,12927,Deep-sea site 6,U,Aetherochemical Fiber,T2,3706,8.82%,38.23%,23.06%,16.12%,1,2.68099395567495,5,5,7.083908045977012,10,10,12.273942093541203,15,1489,870,1347
21,5365,Deep-sea site 6,U,Bamboo Stick,T2,4981,9.31%,38.23%,24.34%,21.67%,5,8.168241115609536,10,10,15.736618521665251,20,15,23.24794433902593,28,2223,1177,1581
21,19930,Deep-sea site 6,U,Beech Log,T2,3437,5.29%,38.23%,13.83%,14.95%,20,22.117182356813693,25,30,32.20088790233074,35,40,42.63323500491642,45,1519,901,1017
